'sample interval','MLII','V1'
56091,-0.150,-0.105
56092,-0.150,-0.105
56093,-0.160,-0.115
56094,-0.170,-0.115
56095,-0.170,-0.125
56096,-0.170,-0.120
56097,-0.150,-0.120
56098,-0.150,-0.105
56099,-0.155,-0.105
56100,-0.160,-0.115
56101,-0.150,-0.120
56102,-0.160,-0.120
56103,-0.160,-0.120
56104,-0.155,-0.120
56105,-0.150,-0.120
56106,-0.150,-0.110
56107,-0.150,-0.100
56108,-0.155,-0.110
56109,-0.155,-0.115
56110,-0.150,-0.140
56111,-0.155,-0.150
56112,-0.170,-0.145
56113,-0.180,-0.140
56114,-0.180,-0.135
56115,-0.165,-0.135
56116,-0.170,-0.155
56117,-0.170,-0.150
56118,-0.160,-0.165
56119,-0.185,-0.180
56120,-0.200,-0.175
56121,-0.200,-0.165
56122,-0.190,-0.165
56123,-0.180,-0.155
56124,-0.175,-0.165
56125,-0.170,-0.180
56126,-0.195,-0.190
56127,-0.190,-0.195
56128,-0.215,-0.200
56129,-0.220,-0.195
56130,-0.205,-0.200
56131,-0.200,-0.180
56132,-0.195,-0.180
56133,-0.200,-0.175
56134,-0.195,-0.185
56135,-0.210,-0.205
56136,-0.230,-0.215
56137,-0.225,-0.210
56138,-0.220,-0.210
56139,-0.205,-0.205
56140,-0.200,-0.195
56141,-0.205,-0.195
56142,-0.210,-0.195
56143,-0.220,-0.195
56144,-0.210,-0.210
56145,-0.220,-0.210
56146,-0.230,-0.195
56147,-0.215,-0.195
56148,-0.235,-0.185
56149,-0.220,-0.190
56150,-0.215,-0.200
56151,-0.205,-0.205
56152,-0.215,-0.215
56153,-0.230,-0.220
56154,-0.230,-0.205
56155,-0.225,-0.205
56156,-0.215,-0.190
56157,-0.200,-0.195
56158,-0.185,-0.190
56159,-0.165,-0.190
56160,-0.160,-0.180
56161,-0.160,-0.180
56162,-0.160,-0.175
56163,-0.150,-0.155
56164,-0.115,-0.135
56165,-0.090,-0.120
56166,-0.065,-0.105
56167,-0.070,-0.080
56168,-0.080,-0.085
56169,-0.095,-0.090
56170,-0.100,-0.090
56171,-0.115,-0.095
56172,-0.110,-0.090
56173,-0.110,-0.110
56174,-0.125,-0.115
56175,-0.140,-0.125
56176,-0.160,-0.160
56177,-0.195,-0.175
56178,-0.195,-0.195
56179,-0.210,-0.190
56180,-0.215,-0.190
56181,-0.230,-0.180
56182,-0.250,-0.180
56183,-0.250,-0.195
56184,-0.255,-0.210
56185,-0.255,-0.225
56186,-0.260,-0.235
56187,-0.250,-0.230
56188,-0.260,-0.215
56189,-0.265,-0.215
56190,-0.260,-0.200
56191,-0.255,-0.205
56192,-0.250,-0.205
56193,-0.250,-0.215
56194,-0.250,-0.225
56195,-0.260,-0.225
56196,-0.260,-0.210
56197,-0.250,-0.205
56198,-0.260,-0.200
56199,-0.240,-0.190
56200,-0.240,-0.190
56201,-0.230,-0.200
56202,-0.230,-0.210
56203,-0.235,-0.210
56204,-0.235,-0.200
56205,-0.215,-0.185
56206,-0.185,-0.155
56207,-0.130,-0.125
56208,-0.020,-0.080
56209,0.160,-0.025
56210,0.415,0.075
56211,0.715,0.205
56212,1.020,0.360
56213,1.285,0.465
56214,1.405,0.460
56215,1.290,0.260
56216,0.960,-0.115
56217,0.425,-0.515
56218,-0.180,-0.865
56219,-0.765,-1.060
56220,-1.170,-1.165
56221,-1.230,-1.190
56222,-0.985,-1.145
56223,-0.630,-1.035
56224,-0.350,-0.880
56225,-0.275,-0.820
56226,-0.105,-0.480
56227,-0.110,-0.305
56228,-0.140,-0.195
56229,-0.145,-0.105
56230,-0.150,-0.055
56231,-0.140,-0.025
56232,-0.115,-0.005
56233,-0.105,0.005
56234,-0.105,0.015
56235,-0.110,0.020
56236,-0.105,0.030
56237,-0.105,0.045
56238,-0.100,0.070
56239,-0.090,0.080
56240,-0.075,0.100
56241,-0.065,0.100
56242,-0.060,0.115
56243,-0.050,0.125
56244,-0.045,0.110
56245,-0.045,0.120
56246,-0.030,0.130
56247,-0.020,0.150
56248,-0.025,0.175
56249,0.000,0.195
56250,0.005,0.195
56251,0.020,0.215
56252,0.030,0.220
56253,0.015,0.230
56254,0.020,0.240
56255,0.040,0.280
56256,0.065,0.305
56257,0.095,0.340
56258,0.110,0.345
56259,0.120,0.355
56260,0.135,0.375
56261,0.125,0.390
56262,0.130,0.420
56263,0.150,0.455
56264,0.175,0.490
56265,0.205,0.535
56266,0.230,0.560
56267,0.240,0.580
56268,0.240,0.595
56269,0.245,0.625
56270,0.245,0.650
56271,0.260,0.675
56272,0.275,0.695
56273,0.305,0.730
56274,0.305,0.740
56275,0.295,0.750
56276,0.285,0.755
56277,0.285,0.735
56278,0.280,0.715
56279,0.270,0.720
56280,0.280,0.725
56281,0.275,0.720
56282,0.270,0.700
56283,0.265,0.660
56284,0.250,0.615
56285,0.225,0.540
56286,0.190,0.485
56287,0.155,0.430
56288,0.105,0.375
56289,0.090,0.320
56290,0.055,0.280
56291,0.045,0.225
56292,0.010,0.170
56293,-0.030,0.110
56294,-0.060,0.060
56295,-0.085,0.020
56296,-0.105,-0.005
56297,-0.120,-0.030
56298,-0.140,-0.045
56299,-0.130,-0.065
56300,-0.135,-0.080
56301,-0.150,-0.110
56302,-0.175,-0.125
56303,-0.185,-0.140
56304,-0.185,-0.140
56305,-0.185,-0.125
56306,-0.190,-0.130
56307,-0.190,-0.125
56308,-0.180,-0.125
56309,-0.175,-0.130
56310,-0.175,-0.145
56311,-0.180,-0.160
56312,-0.180,-0.155
56313,-0.175,-0.145
56314,-0.165,-0.125
56315,-0.160,-0.125
56316,-0.150,-0.110
56317,-0.155,-0.120
56318,-0.160,-0.130
56319,-0.170,-0.135
56320,-0.160,-0.135
56321,-0.165,-0.125
56322,-0.165,-0.130
56323,-0.175,-0.120
56324,-0.160,-0.110
56325,-0.165,-0.120
56326,-0.145,-0.130
56327,-0.155,-0.140
56328,-0.165,-0.145
56329,-0.180,-0.135
56330,-0.185,-0.150
56331,-0.190,-0.135
56332,-0.160,-0.140
56333,-0.165,-0.135
56334,-0.170,-0.150
56335,-0.185,-0.160
56336,-0.190,-0.170
56337,-0.200,-0.170
56338,-0.210,-0.180
56339,-0.200,-0.185
56340,-0.200,-0.185
56341,-0.180,-0.190
56342,-0.190,-0.190
56343,-0.210,-0.210
56344,-0.230,-0.215
56345,-0.230,-0.220
56346,-0.235,-0.225
56347,-0.230,-0.215
56348,-0.215,-0.210
56349,-0.210,-0.210
56350,-0.205,-0.215
56351,-0.220,-0.225
56352,-0.235,-0.235
56353,-0.230,-0.245
56354,-0.235,-0.245
56355,-0.230,-0.245
56356,-0.230,-0.235
56357,-0.215,-0.225
56358,-0.225,-0.235
56359,-0.230,-0.245
56360,-0.235,-0.255
56361,-0.230,-0.265
56362,-0.240,-0.250
56363,-0.250,-0.255
56364,-0.250,-0.240
56365,-0.240,-0.240
56366,-0.220,-0.250
56367,-0.225,-0.255
56368,-0.230,-0.270
56369,-0.235,-0.280
56370,-0.250,-0.285
56371,-0.250,-0.280
56372,-0.245,-0.275
56373,-0.235,-0.255
56374,-0.225,-0.250
56375,-0.225,-0.255
56376,-0.230,-0.250
56377,-0.245,-0.270
56378,-0.250,-0.280
56379,-0.250,-0.270
56380,-0.250,-0.265
56381,-0.240,-0.260
56382,-0.230,-0.240
56383,-0.230,-0.255
56384,-0.235,-0.265
56385,-0.245,-0.265
56386,-0.245,-0.270
56387,-0.240,-0.270
56388,-0.245,-0.265
56389,-0.240,-0.265
56390,-0.235,-0.250
56391,-0.230,-0.245
56392,-0.215,-0.245
56393,-0.215,-0.245
56394,-0.190,-0.250
56395,-0.190,-0.245
56396,-0.185,-0.235
56397,-0.170,-0.215
56398,-0.150,-0.200
56399,-0.130,-0.190
56400,-0.125,-0.185
56401,-0.095,-0.170
56402,-0.100,-0.155
56403,-0.115,-0.155
56404,-0.140,-0.145
56405,-0.155,-0.145
56406,-0.135,-0.135
56407,-0.115,-0.135
56408,-0.130,-0.165
56409,-0.150,-0.200
56410,-0.185,-0.225
56411,-0.220,-0.240
56412,-0.230,-0.260
56413,-0.235,-0.245
56414,-0.230,-0.225
56415,-0.250,-0.220
56416,-0.270,-0.245
56417,-0.285,-0.255
56418,-0.280,-0.270
56419,-0.300,-0.295
56420,-0.300,-0.300
56421,-0.295,-0.290
56422,-0.290,-0.280
56423,-0.290,-0.275
56424,-0.280,-0.260
56425,-0.280,-0.265
56426,-0.275,-0.265
56427,-0.280,-0.265
56428,-0.275,-0.275
56429,-0.300,-0.285
56430,-0.300,-0.275
56431,-0.295,-0.265
56432,-0.280,-0.255
56433,-0.275,-0.245
56434,-0.270,-0.240
56435,-0.270,-0.260
56436,-0.265,-0.265
56437,-0.275,-0.260
56438,-0.260,-0.255
56439,-0.240,-0.240
56440,-0.210,-0.210
56441,-0.135,-0.170
56442,0.010,-0.125
56443,0.185,-0.045
56444,0.455,0.070
56445,0.770,0.215
56446,1.080,0.365
56447,1.300,0.430
56448,1.320,0.310
56449,1.055,-0.025
56450,0.935,-0.155
56451,-0.020,-0.820
56452,-0.635,-1.070
56453,-1.080,-1.180
56454,-1.200,-1.205
56455,-1.030,-1.175
56456,-0.730,-1.095
56457,-0.460,-0.945
56458,-0.270,-0.785
56459,-0.165,-0.590
56460,-0.130,-0.405
56461,-0.155,-0.260
56462,-0.180,-0.165
56463,-0.185,-0.110
56464,-0.165,-0.090
56465,-0.150,-0.065
56466,-0.135,-0.060
56467,-0.120,-0.040
56468,-0.125,-0.035
56469,-0.125,-0.020
56470,-0.130,-0.010
56471,-0.135,0.005
56472,-0.125,0.030
56473,-0.115,0.040
56474,-0.100,0.055
56475,-0.095,0.050
56476,-0.090,0.060
56477,-0.080,0.050
56478,-0.085,0.070
56479,-0.090,0.085
56480,-0.065,0.105
56481,-0.055,0.130
56482,-0.040,0.160
56483,-0.025,0.155
56484,-0.015,0.160
56485,-0.025,0.185
56486,-0.020,0.195
56487,-0.005,0.220
56488,0.000,0.240
56489,0.020,0.260
56490,0.030,0.290
56491,0.065,0.315
56492,0.075,0.330
56493,0.085,0.345
56494,0.085,0.365
56495,0.090,0.395
56496,0.110,0.425
56497,0.140,0.465
56498,0.155,0.500
56499,0.180,0.520
56500,0.185,0.535
56501,0.205,0.565
56502,0.215,0.580
56503,0.220,0.610
56504,0.230,0.630
56505,0.235,0.650
56506,0.245,0.675
56507,0.265,0.695
56508,0.260,0.690
56509,0.265,0.690
56510,0.265,0.680
56511,0.260,0.670
56512,0.245,0.660
56513,0.240,0.640
56514,0.240,0.625
56515,0.230,0.605
56516,0.235,0.565
56517,0.210,0.525
56518,0.175,0.470
56519,0.135,0.405
56520,0.095,0.345
56521,0.060,0.285
56522,0.035,0.245
56523,0.015,0.200
56524,-0.010,0.165
56525,-0.020,0.155
56526,-0.070,0.075
56527,-0.100,0.015
56528,-0.130,-0.015
56529,-0.155,-0.045
56530,-0.170,-0.055
56531,-0.180,-0.070
56532,-0.170,-0.085
56533,-0.200,-0.100
56534,-0.205,-0.115
56535,-0.210,-0.135
56536,-0.220,-0.145
56537,-0.240,-0.170
56538,-0.240,-0.165
56539,-0.235,-0.150
56540,-0.220,-0.150
56541,-0.225,-0.145
56542,-0.225,-0.145
56543,-0.215,-0.150
56544,-0.210,-0.175
56545,-0.220,-0.165
56546,-0.225,-0.160
56547,-0.225,-0.150
56548,-0.215,-0.145
56549,-0.210,-0.145
56550,-0.215,-0.150
56551,-0.190,-0.160
56552,-0.200,-0.165
56553,-0.205,-0.170
56554,-0.215,-0.170
56555,-0.220,-0.160
56556,-0.215,-0.160
56557,-0.200,-0.150
56558,-0.195,-0.160
56559,-0.190,-0.160
56560,-0.200,-0.175
56561,-0.225,-0.185
56562,-0.230,-0.195
56563,-0.250,-0.190
56564,-0.245,-0.175
56565,-0.225,-0.170
56566,-0.215,-0.175
56567,-0.225,-0.185
56568,-0.235,-0.190
56569,-0.245,-0.210
56570,-0.265,-0.225
56571,-0.280,-0.215
56572,-0.265,-0.215
56573,-0.255,-0.210
56574,-0.245,-0.205
56575,-0.240,-0.210
56576,-0.255,-0.215
56577,-0.260,-0.225
56578,-0.275,-0.230
56579,-0.285,-0.245
56580,-0.285,-0.235
56581,-0.285,-0.240
56582,-0.285,-0.235
56583,-0.275,-0.230
56584,-0.280,-0.240
56585,-0.280,-0.250
56586,-0.300,-0.255
56587,-0.300,-0.250
56588,-0.305,-0.255
56589,-0.305,-0.240
56590,-0.295,-0.230
56591,-0.280,-0.230
56592,-0.275,-0.235
56593,-0.285,-0.245
56594,-0.290,-0.260
56595,-0.305,-0.270
56596,-0.325,-0.255
56597,-0.310,-0.250
56598,-0.295,-0.235
56599,-0.290,-0.235
56600,-0.285,-0.230
56601,-0.300,-0.235
56602,-0.305,-0.250
56603,-0.310,-0.265
56604,-0.315,-0.255
56605,-0.310,-0.240
56606,-0.300,-0.245
56607,-0.300,-0.230
56608,-0.310,-0.240
56609,-0.305,-0.245
56610,-0.310,-0.250
56611,-0.305,-0.250
56612,-0.310,-0.255
56613,-0.305,-0.255
56614,-0.315,-0.245
56615,-0.305,-0.245
56616,-0.290,-0.235
56617,-0.275,-0.240
56618,-0.275,-0.245
56619,-0.275,-0.235
56620,-0.265,-0.225
56621,-0.250,-0.215
56622,-0.235,-0.200
56623,-0.210,-0.175
56624,-0.185,-0.155
56625,-0.175,-0.150
56626,-0.155,-0.145
56627,-0.160,-0.135
56628,-0.165,-0.135
56629,-0.180,-0.130
56630,-0.190,-0.135
56631,-0.195,-0.140
56632,-0.205,-0.155
56633,-0.200,-0.165
56634,-0.225,-0.190
56635,-0.265,-0.210
56636,-0.285,-0.230
56637,-0.295,-0.225
56638,-0.310,-0.220
56639,-0.315,-0.215
56640,-0.330,-0.220
56641,-0.345,-0.230
56642,-0.340,-0.250
56643,-0.345,-0.265
56644,-0.350,-0.265
56645,-0.350,-0.275
56646,-0.365,-0.280
56647,-0.360,-0.255
56648,-0.355,-0.255
56649,-0.350,-0.250
56650,-0.350,-0.255
56651,-0.350,-0.250
56652,-0.360,-0.255
56653,-0.360,-0.260
56654,-0.360,-0.265
56655,-0.350,-0.260
56656,-0.355,-0.250
56657,-0.330,-0.230
56658,-0.325,-0.235
56659,-0.310,-0.240
56660,-0.305,-0.235
56661,-0.310,-0.240
56662,-0.295,-0.240
56663,-0.265,-0.220
56664,-0.190,-0.170
56665,-0.045,-0.105
56666,0.155,-0.030
56667,0.425,0.090
56668,0.720,0.220
56669,1.050,0.365
56670,1.285,0.460
56671,1.290,0.400
56672,1.010,0.150
56673,0.475,-0.215
56674,-0.210,-0.555
56675,-0.430,-0.650
56676,-1.220,-0.935
56677,-1.235,-1.010
56678,-0.995,-1.035
56679,-0.695,-0.970
56680,-0.440,-0.830
56681,-0.275,-0.630
56682,-0.195,-0.420
56683,-0.185,-0.245
56684,-0.205,-0.140
56685,-0.215,-0.105
56686,-0.230,-0.095
56687,-0.240,-0.075
56688,-0.215,-0.055
56689,-0.185,-0.040
56690,-0.170,-0.015
56691,-0.160,0.005
56692,-0.160,0.005
56693,-0.160,0.015
56694,-0.150,0.015
56695,-0.150,0.010
56696,-0.140,0.035
56697,-0.130,0.050
56698,-0.115,0.065
56699,-0.110,0.095
56700,-0.105,0.100
56701,-0.090,0.110
56702,-0.075,0.105
56703,-0.085,0.110
56704,-0.080,0.135
56705,-0.070,0.165
56706,-0.055,0.185
56707,-0.030,0.200
56708,-0.015,0.220
56709,0.005,0.225
56710,0.000,0.245
56711,0.020,0.265
56712,0.035,0.280
56713,0.040,0.310
56714,0.065,0.355
56715,0.085,0.380
56716,0.125,0.405
56717,0.140,0.425
56718,0.155,0.445
56719,0.165,0.465
56720,0.165,0.485
56721,0.185,0.505
56722,0.195,0.545
56723,0.220,0.585
56724,0.240,0.600
56725,0.245,0.610
56726,0.250,0.610
56727,0.240,0.620
56728,0.240,0.615
56729,0.230,0.620
56730,0.235,0.630
56731,0.245,0.635
56732,0.240,0.625
56733,0.250,0.615
56734,0.235,0.590
56735,0.220,0.560
56736,0.200,0.520
56737,0.175,0.485
56738,0.145,0.440
56739,0.120,0.420
56740,0.075,0.375
56741,0.045,0.330
56742,0.025,0.270
56743,-0.005,0.230
56744,-0.040,0.160
56745,-0.080,0.120
56746,-0.115,0.090
56747,-0.140,0.045
56748,-0.160,0.025
56749,-0.175,0.015
56750,-0.180,0.005
56751,-0.200,-0.055
56752,-0.225,-0.080
56753,-0.230,-0.110
56754,-0.260,-0.105
56755,-0.270,-0.115
56756,-0.260,-0.105
56757,-0.240,-0.115
56758,-0.230,-0.115
56759,-0.230,-0.125
56760,-0.240,-0.125
56761,-0.250,-0.125
56762,-0.255,-0.135
56763,-0.265,-0.135
56764,-0.250,-0.130
56765,-0.240,-0.120
56766,-0.235,-0.115
56767,-0.225,-0.115
56768,-0.225,-0.120
56769,-0.240,-0.135
56770,-0.240,-0.135
56771,-0.225,-0.135
56772,-0.225,-0.115
56773,-0.215,-0.100
56774,-0.210,-0.100
56775,-0.210,-0.105
56776,-0.225,-0.115
56777,-0.215,-0.115
56778,-0.220,-0.130
56779,-0.230,-0.130
56780,-0.225,-0.130
56781,-0.230,-0.120
56782,-0.245,-0.120
56783,-0.220,-0.125
56784,-0.220,-0.135
56785,-0.225,-0.135
56786,-0.245,-0.150
56787,-0.255,-0.170
56788,-0.260,-0.165
56789,-0.265,-0.160
56790,-0.255,-0.155
56791,-0.250,-0.155
56792,-0.245,-0.160
56793,-0.255,-0.165
56794,-0.275,-0.180
56795,-0.280,-0.190
56796,-0.290,-0.190
56797,-0.285,-0.190
56798,-0.275,-0.185
56799,-0.260,-0.175
56800,-0.265,-0.180
56801,-0.265,-0.200
56802,-0.280,-0.200
56803,-0.295,-0.215
56804,-0.305,-0.210
56805,-0.290,-0.205
56806,-0.290,-0.200
56807,-0.285,-0.185
56808,-0.280,-0.190
56809,-0.280,-0.190
56810,-0.295,-0.205
56811,-0.295,-0.215
56812,-0.300,-0.225
56813,-0.310,-0.220
56814,-0.300,-0.210
56815,-0.305,-0.210
56816,-0.305,-0.205
56817,-0.310,-0.210
56818,-0.305,-0.210
56819,-0.305,-0.220
56820,-0.305,-0.230
56821,-0.310,-0.230
56822,-0.315,-0.225
56823,-0.310,-0.210
56824,-0.300,-0.195
56825,-0.300,-0.190
56826,-0.285,-0.205
56827,-0.290,-0.210
56828,-0.305,-0.230
56829,-0.320,-0.225
56830,-0.315,-0.215
56831,-0.310,-0.220
56832,-0.300,-0.205
56833,-0.285,-0.195
56834,-0.285,-0.195
56835,-0.280,-0.210
56836,-0.275,-0.215
56837,-0.275,-0.215
56838,-0.260,-0.200
56839,-0.240,-0.180
56840,-0.220,-0.160
56841,-0.200,-0.150
56842,-0.195,-0.145
56843,-0.185,-0.145
56844,-0.175,-0.130
56845,-0.160,-0.135
56846,-0.165,-0.130
56847,-0.175,-0.115
56848,-0.175,-0.115
56849,-0.185,-0.110
56850,-0.180,-0.105
56851,-0.200,-0.165
56852,-0.220,-0.180
56853,-0.250,-0.195
56854,-0.275,-0.205
56855,-0.290,-0.210
56856,-0.285,-0.200
56857,-0.295,-0.185
56858,-0.310,-0.190
56859,-0.315,-0.205
56860,-0.325,-0.230
56861,-0.340,-0.255
56862,-0.345,-0.260
56863,-0.355,-0.250
56864,-0.345,-0.255
56865,-0.340,-0.240
56866,-0.325,-0.230
56867,-0.335,-0.240
56868,-0.325,-0.235
56869,-0.345,-0.255
56870,-0.345,-0.250
56871,-0.350,-0.240
56872,-0.330,-0.240
56873,-0.320,-0.230
56874,-0.310,-0.225
56875,-0.300,-0.215
56876,-0.295,-0.220
56877,-0.310,-0.225
56878,-0.320,-0.230
56879,-0.310,-0.235
56880,-0.295,-0.220
56881,-0.270,-0.215
56882,-0.250,-0.175
56883,-0.185,-0.145
56884,-0.055,-0.090
56885,0.170,-0.010
56886,0.475,0.105
56887,0.835,0.250
56888,1.170,0.410
56889,1.380,0.480
56890,1.315,0.300
56891,0.975,-0.030
56892,0.380,-0.450
56893,-0.345,-0.780
56894,-1.005,-0.975
56895,-1.380,-1.080
56896,-1.335,-1.095
56897,-1.015,-1.065
56898,-0.650,-0.975
56899,-0.375,-0.820
56900,-0.300,-0.765
56901,-0.170,-0.395
56902,-0.205,-0.230
56903,-0.225,-0.125
56904,-0.245,-0.075
56905,-0.240,-0.055
56906,-0.220,-0.035
56907,-0.195,-0.020
56908,-0.180,0.010
56909,-0.170,0.010
56910,-0.170,0.005
56911,-0.175,0.010
56912,-0.180,0.020
56913,-0.180,0.035
56914,-0.170,0.065
56915,-0.155,0.085
56916,-0.140,0.100
56917,-0.140,0.110
56918,-0.130,0.115
56919,-0.115,0.100
56920,-0.105,0.110
56921,-0.095,0.125
56922,-0.090,0.145
56923,-0.090,0.160
56924,-0.060,0.205
56925,-0.050,0.210
56926,-0.045,0.230
56927,-0.035,0.240
56928,-0.025,0.225
56929,-0.015,0.250
56930,-0.015,0.275
56931,0.005,0.305
56932,0.030,0.340
56933,0.065,0.375
56934,0.080,0.395
56935,0.085,0.410
56936,0.105,0.435
56937,0.110,0.460
56938,0.120,0.500
56939,0.150,0.530
56940,0.175,0.570
56941,0.210,0.600
56942,0.225,0.620
56943,0.235,0.640
56944,0.230,0.645
56945,0.230,0.665
56946,0.245,0.675
56947,0.245,0.685
56948,0.260,0.710
56949,0.260,0.720
56950,0.270,0.730
56951,0.260,0.725
56952,0.250,0.710
56953,0.235,0.675
56954,0.235,0.665
56955,0.215,0.645
56956,0.210,0.620
56957,0.185,0.585
56958,0.160,0.545
56959,0.140,0.500
56960,0.115,0.420
56961,0.080,0.355
56962,0.040,0.295
56963,0.000,0.240
56964,-0.025,0.200
56965,-0.055,0.175
56966,-0.080,0.120
56967,-0.095,0.080
56968,-0.120,0.045
56969,-0.150,-0.005
56970,-0.180,-0.025
56971,-0.210,-0.050
56972,-0.220,-0.065
56973,-0.225,-0.075
56974,-0.225,-0.080
56975,-0.225,-0.085
56976,-0.230,-0.105
56977,-0.245,-0.130
56978,-0.260,-0.145
56979,-0.270,-0.150
56980,-0.285,-0.145
56981,-0.260,-0.130
56982,-0.240,-0.125
56983,-0.240,-0.115
56984,-0.245,-0.120
56985,-0.245,-0.130
56986,-0.240,-0.130
56987,-0.265,-0.150
56988,-0.250,-0.135
56989,-0.235,-0.135
56990,-0.225,-0.115
56991,-0.225,-0.100
56992,-0.210,-0.105
56993,-0.210,-0.110
56994,-0.215,-0.115
56995,-0.215,-0.130
56996,-0.225,-0.115
56997,-0.230,-0.120
56998,-0.220,-0.120
56999,-0.215,-0.115
57000,-0.215,-0.115
57001,-0.200,-0.115
57002,-0.210,-0.130
57003,-0.220,-0.135
57004,-0.230,-0.150
57005,-0.245,-0.155
57006,-0.235,-0.145
57007,-0.230,-0.145
57008,-0.220,-0.135
57009,-0.225,-0.145
57010,-0.240,-0.160
57011,-0.245,-0.170
57012,-0.240,-0.170
57013,-0.270,-0.165
57014,-0.265,-0.155
57015,-0.260,-0.155
57016,-0.240,-0.145
57017,-0.245,-0.165
57018,-0.245,-0.170
57019,-0.260,-0.195
57020,-0.275,-0.200
57021,-0.280,-0.195
57022,-0.280,-0.200
57023,-0.265,-0.175
57024,-0.265,-0.190
57025,-0.260,-0.185
57026,-0.260,-0.195
57027,-0.270,-0.200
57028,-0.285,-0.205
57029,-0.290,-0.220
57030,-0.285,-0.210
57031,-0.290,-0.195
57032,-0.275,-0.195
57033,-0.270,-0.190
57034,-0.270,-0.200
57035,-0.270,-0.210
57036,-0.285,-0.220
57037,-0.285,-0.235
57038,-0.295,-0.225
57039,-0.310,-0.220
57040,-0.310,-0.205
57041,-0.300,-0.185
57042,-0.290,-0.190
57043,-0.275,-0.205
57044,-0.275,-0.215
57045,-0.285,-0.215
57046,-0.290,-0.215
57047,-0.300,-0.220
57048,-0.290,-0.210
57049,-0.280,-0.205
57050,-0.280,-0.200
57051,-0.270,-0.210
57052,-0.290,-0.215
57053,-0.295,-0.210
57054,-0.295,-0.220
57055,-0.310,-0.210
57056,-0.280,-0.200
57057,-0.255,-0.185
57058,-0.245,-0.180
57059,-0.220,-0.175
57060,-0.220,-0.170
57061,-0.225,-0.170
57062,-0.220,-0.165
57063,-0.205,-0.155
57064,-0.190,-0.140
57065,-0.165,-0.115
57066,-0.155,-0.085
57067,-0.160,-0.090
57068,-0.160,-0.080
57069,-0.165,-0.080
57070,-0.180,-0.090
57071,-0.195,-0.105
57072,-0.210,-0.115
57073,-0.210,-0.130
57074,-0.230,-0.135
57075,-0.245,-0.135
57076,-0.250,-0.165
57077,-0.260,-0.185
57078,-0.270,-0.205
57079,-0.295,-0.205
57080,-0.315,-0.220
57081,-0.335,-0.205
57082,-0.345,-0.200
57083,-0.345,-0.210
57084,-0.340,-0.220
57085,-0.330,-0.235
57086,-0.340,-0.245
57087,-0.350,-0.245
57088,-0.360,-0.235
57089,-0.355,-0.225
57090,-0.350,-0.225
57091,-0.330,-0.205
57092,-0.320,-0.205
57093,-0.320,-0.205
57094,-0.330,-0.210
57095,-0.340,-0.220
57096,-0.340,-0.230
57097,-0.330,-0.220
57098,-0.325,-0.195
57099,-0.305,-0.200
57100,-0.310,-0.195
57101,-0.305,-0.200
57102,-0.295,-0.195
57103,-0.290,-0.200
57104,-0.260,-0.185
57105,-0.170,-0.125
57106,-0.005,-0.040
57107,0.250,0.070
57108,0.570,0.210
57109,0.920,0.375
57110,1.215,0.465
57111,1.345,0.430
57112,1.200,0.145
57113,0.795,-0.290
57114,0.215,-0.720
57115,-0.445,-0.995
57116,-1.035,-1.145
57117,-1.295,-1.175
57118,-1.200,-1.150
57119,-0.865,-1.060
57120,-0.520,-0.915
57121,-0.290,-0.710
57122,-0.190,-0.475
57123,-0.165,-0.270
57124,-0.195,-0.125
57125,-0.205,-0.095
57126,-0.235,-0.030
57127,-0.225,-0.025
57128,-0.210,-0.020
57129,-0.195,0.000
57130,-0.195,0.015
57131,-0.185,0.035
57132,-0.185,0.070
57133,-0.165,0.080
57134,-0.155,0.085
57135,-0.145,0.085
57136,-0.150,0.090
57137,-0.155,0.100
57138,-0.150,0.105
57139,-0.140,0.115
57140,-0.125,0.145
57141,-0.115,0.170
57142,-0.100,0.175
57143,-0.090,0.190
57144,-0.075,0.190
57145,-0.080,0.200
57146,-0.080,0.210
57147,-0.070,0.240
57148,-0.055,0.265
57149,-0.025,0.305
57150,-0.015,0.315
57151,0.010,0.335
57152,0.000,0.345
57153,0.005,0.370
57154,0.015,0.400
57155,0.045,0.445
57156,0.075,0.480
57157,0.110,0.525
57158,0.130,0.550
57159,0.145,0.575
57160,0.160,0.595
57161,0.170,0.615
57162,0.175,0.640
57163,0.190,0.660
57164,0.200,0.690
57165,0.200,0.720
57166,0.215,0.745
57167,0.220,0.745
57168,0.230,0.755
57169,0.230,0.750
57170,0.225,0.740
57171,0.225,0.745
57172,0.210,0.730
57173,0.205,0.735
57174,0.200,0.705
57175,0.200,0.695
57176,0.175,0.635
57177,0.140,0.570
57178,0.115,0.505
57179,0.075,0.445
57180,0.035,0.385
57181,-0.005,0.330
57182,-0.015,0.290
57183,-0.055,0.220
57184,-0.085,0.175
57185,-0.120,0.115
57186,-0.150,0.070
57187,-0.180,0.030
57188,-0.210,0.000
57189,-0.215,-0.015
57190,-0.225,-0.035
57191,-0.225,-0.045
57192,-0.235,-0.060
57193,-0.250,-0.075
57194,-0.265,-0.095
57195,-0.280,-0.120
57196,-0.275,-0.135
57197,-0.290,-0.130
57198,-0.280,-0.120
57199,-0.290,-0.120
57200,-0.285,-0.120
57201,-0.280,-0.125
57202,-0.285,-0.130
57203,-0.290,-0.135
57204,-0.295,-0.135
57205,-0.285,-0.140
57206,-0.280,-0.130
57207,-0.275,-0.115
57208,-0.270,-0.110
